0.21,-0.58,344.98,123,0,0,0,0,0
0.21,-0.58,344.72,123,0,0,0,0,0
0.2,-0.56,344.71,122,0,0,0,0,0
0.21,-0.59,345.84,8190,0,0,0,0,0
0.21,-0.59,345.85,120,0,0,0,0,0
0.22,-0.63,344.16,118,0,0,0,0,0
0.23,-0.63,344.17,121,0,0,0,0,0
0.22,-0.65,345.16,121,0,0,0,0,0
0.2,-0.69,345.16,118,0,0,0,0,0
0.2,-0.69,345.03,122,0,0,0,0,0
0.21,-0.69,345.03,121,0,0,0,0,0
0.21,-0.64,344.41,121,0,0,0,0,0
0.21,-0.64,344.41,121,0,0,0,0,0
0.2,-0.67,344.74,120,0,0,0,0,0
0.21,-0.67,344.75,122,0,0,0,0,0
0.18,-0.68,345.13,123,0,0,0,0,0
0.16,-0.7,345.11,8190,0,0,0,0,0
0.15,-0.71,344.83,119,0,0,0,0,0
0.15,-0.66,344.81,121,0,0,0,0,0
0.14,-0.37,345.66,121,0,0,0,0,0
0.12,-0.34,345.63,121,0,0,0,0,0
0.05,-0.44,345.67,121,0,0,0,0,0
0.05,-0.45,345.67,119,0,0,0,0,0
0.32,-0.33,9.19,115,0,0,0,0,0
0.58,-0.32,9.67,117,0,0,0,0,0
0.82,-0.65,16.78,8190,0,0,0,0,0
1.05,0.9,18.11,117,0,0,0,0,0
1.73,4.18,27.96,117,0,0,0,0,0
2.38,4.42,29.22,116,0,0,0,0,0
2.97,5.3,54.02,114,0,0,0,0,0
2.85,5.38,54.02,114,0,0,0,0,0
3.8,6.02,67.33,117,0,0,0,0,0
4.61,7.19,69.18,121,0,0,0,0,0
5.88,7.06,65.41,127,0,0,0,0,0
7.09,7.16,65.71,132,0,0,0,0,0
8.49,7.72,51.06,139,0,0,0,0,0
9.83,7.77,51.27,142,0,0,0,0,0
11.24,7.66,64.42,122,0,0,0,0,0
11.34,7.67,64.42,99,0,0,0,0,0
13.27,6.94,78.21,78,0,0,0,0,0
14.87,5.62,78.04,66,0,0,0,0,0
16.54,5.8,54.34,61,0,0,0,0,0
18.09,4.52,54.14,69,0,0,0,0,0
19.71,2.58,61.93,79,0,0,0,0,0
21.23,2.44,61.55,72,0,0,0,0,0
22.58,2,95.86,64,0,0,0,0,0
22.59,2.04,95.87,52,0,0,0,0,0
24.01,1.67,63.91,53,0,0,0,0,0
25.17,1.02,63.74,56,0,0,0,0,0
26.32,1.02,26.46,61,0,0,0,0,0
27.4,0.82,26.01,61,0,0,0,0,0
28.52,-0.45,55.47,59,0,0,0,0,0
29.58,-0.49,55.01,64,0,0,0,0,0
30.65,-0.96,42.36,8190,0,0,0,0,0
30.86,-0.85,42.17,59,0,0,0,0,0
31.79,-0.98,18.09,58,0,0,0,0,0
32.55,-1.26,17.63,62,0,0,0,0,0
32.99,-1.36,13.06,68,0,0,0,0,0
33.4,-1.58,12.86,69,0,0,0,0,0
33.84,-1.72,59.09,58,0,0,0,0,0
34.25,-1.7,58.92,52,0,0,0,0,0
34.64,-1.61,67.2,50,0,0,0,0,0
34.36,-1.53,67.25,52,0,0,0,0,0
35.16,-1.45,35.69,54,0,0,0,0,0
35.83,-1.32,35.34,54,0,0,0,0,0
36.42,-1.37,25.08,58,0,0,0,0,0
36.99,-1.17,24.7,59,0,0,0,0,0
37.5,-0.35,7.59,63,0,0,0,0,0
37.98,-0.32,7.33,64,0,0,0,0,0
38.61,-0.81,353.08,65,0,0,0,0,0
38.71,-0.94,353.12,68,0,0,0,0,0
39.27,-1.14,2.51,56,0,0,0,0,0
39.74,-1.47,2.58,70,0,0,0,0,0
40.38,-1.43,354.19,66,0,0,0,0,0
40.99,-1.54,354.04,68,0,0,0,0,0
41.27,-3.03,354.82,69,0,0,0,0,0
41.53,-3.14,354.81,66,0,0,0,0,0
41.97,-4.5,351.73,69,0,0,0,0,0
41.99,-4.51,351.74,69,0,0,0,0,0
42.39,-5.02,348.98,68,0,0,0,0,0
42.71,-5.87,349.47,67,0,0,0,0,0
43.2,-5.78,348.94,76,0,0,0,0,0
43.67,-6.23,349.18,244,0,0,0,0,0
44.22,-7.1,343.63,8190,0,0,0,0,0
44.76,-7.1,343.6,8190,0,0,0,0,0
45.18,-7.1,340.74,8190,0,0,0,0,0
45.2,-7.14,340.76,115,0,0,0,0,0
45.73,-7.84,333.75,86,0,0,0,0,0
46.2,-8.62,334.18,86,0,0,0,0,0
46.69,-8.75,329.66,93,0,0,0,0,0
47.16,-8.88,329.86,106,0,0,0,0,0
47.23,-8.92,326.66,109,0,0,0,0,0
47.65,-8.71,326.73,104,0,0,0,0,0
48.04,-8.13,322.6,92,0,0,0,0,0
48.42,-8.31,322.78,89,0,0,0,0,0
48.75,-8.17,321.31,83,0,0,0,0,0
49.07,-7.81,321.34,82,0,0,0,0,0
49.45,-7.89,318.82,79,0,0,0,0,0
49.82,-7.74,318.95,75,0,0,0,0,0
49.75,-7.76,319.82,72,0,0,0,0,0
49.83,-7.69,319.84,68,0,0,0,0,0
49.95,-7.41,323.47,63,0,0,0,0,0
50.06,-7.36,323.52,108,0,0,0,0,0
50.34,-7.09,329.68,228,0,0,0,0,0
50.61,-6.68,329.67,120,0,0,0,0,0
50.51,-6.77,340.29,54,0,0,0,0,0
50.41,-7.73,340.85,58,0,0,0,0,0
50.87,-7.76,332.9,64,0,0,0,0,0
51.88,-8.03,333.79,63,0,0,0,0,0
52.62,-8.97,327.39,59,0,0,0,0,0
53.36,-8.99,327.83,55,0,0,0,0,0
53.61,-9.27,324.14,68,0,0,0,0,0
53.66,-9.28,324.16,70,0,0,0,0,0
53.89,-9.52,320.27,70,0,0,0,0,0
54.12,-9.88,320.46,76,0,0,0,0,0
53.55,-9.82,331.41,75,0,0,0,0,0
52.99,-9.89,331.06,73,0,0,0,0,0
53.08,-10.48,336.89,74,0,0,0,0,0
53.16,-10.4,336.91,77,0,0,0,0,0
53.51,-10.94,339.23,83,0,0,0,0,0
53.5,-10.94,339.23,92,0,0,0,0,0
53.95,-11.07,339.94,91,0,0,0,0,0
54.34,-11.26,340.48,86,0,0,0,0,0
54.96,-11.37,340.71,82,0,0,0,0,0
55.59,-11.63,341.62,67,0,0,0,0,0
55.62,-11.74,342.79,65,0,0,0,0,0
56.05,-12.14,343.6,75,0,0,0,0,0
56.28,-13.32,345.47,76,0,0,0,0,0
56.5,-13.31,345.77,84,0,0,0,0,0
56.74,-13.21,338.31,92,0,0,0,0,0
56.8,-13.24,338.4,90,0,0,0,0,0
56.69,-12.33,335.67,67,0,0,0,0,0
56.58,-10.74,334.45,71,0,0,0,0,0
56.51,-10.99,332.36,75,0,0,0,0,0
56.44,-10.05,331.66,69,0,0,0,0,0
56.19,-7.38,344.43,62,0,0,0,0,0
55.93,-7.3,343.93,49,0,0,0,0,0
55.63,-6.96,354.29,53,0,0,0,0,0
55.65,-6.99,354.34,57,0,0,0,0,0
55.23,-7.14,10.77,53,0,0,0,0,0
54.87,-7.32,10.21,53,0,0,0,0,0
54.57,-7.25,33.75,49,0,0,0,0,0
54.29,-7.77,33.18,58,0,0,0,0,0
54.17,-10.09,35.29,51,0,0,0,0,0
54.05,-10.17,35.11,43,0,0,0,0,0
54.16,-11.1,39.23,43,0,0,0,0,0
54.32,-11.1,39.38,46,0,0,0,0,0
54.3,-11.92,31.13,44,0,0,0,0,0
54.31,-13.42,31.07,50,0,0,0,0,0
54.12,-13.33,26.8,47,0,0,0,0,0
53.94,-13.75,26.56,57,0,0,0,0,0
53.97,-13.7,8.46,55,0,0,0,0,0
53.87,-13.53,8.24,63,0,0,0,0,0
53.67,-12.64,1.99,51,0,0,0,0,0
53.47,-12.69,1.72,55,0,0,0,0,0
53.24,-13.09,26.84,62,0,0,0,0,0
53.15,-13.16,26.75,79,0,0,0,0,0
52.93,-14.15,26.67,82,0,0,0,0,0
52.76,-16.04,26.98,95,0,0,0,0,0
52.07,-16,9.61,99,0,0,0,0,0
51.4,-16.63,9.94,104,0,0,0,0,0
51.53,-16.73,348.34,93,0,0,0,0,0
49.05,-16.46,348.88,88,0,0,0,0,0
45.88,-12.44,318.47,68,0,0,0,0,0
42.9,-12.61,320.41,65,0,0,0,0,0
39.24,-11.36,321.21,65,0,0,0,0,0
39.24,-11.28,321.26,60,0,0,0,0,0
35.01,-9.89,343.43,54,0,0,0,0,0
31.57,-7.4,348.63,55,0,0,0,0,0
28.68,-7.66,3.4,66,0,0,0,0,0
26.04,-6.08,6.31,67,0,0,0,0,0
23.92,-2.99,3.7,58,0,0,0,0,0
22.06,-2.83,5.81,51,0,0,0,0,0
20.51,-3.09,6.69,53,0,0,0,0,0
20.5,-3.02,6.67,51,0,0,0,0,0
18.87,-2.63,25.35,59,0,0,0,0,0
17.63,-1.97,26.4,66,0,0,0,0,0
17.06,-2.3,19.51,101,0,0,0,0,0
16.59,-1.27,19.4,105,0,0,0,0,0
16.71,1.3,356.95,110,0,0,0,0,0
16.84,0.94,356.88,100,0,0,0,0,0
17.7,5.19,335.47,100,0,0,0,0,0
17.9,5.13,335.26,118,0,0,0,0,0
18.5,6.6,329.46,103,0,0,0,0,0
19.04,8.78,329.84,71,0,0,0,0,0
18.95,8.9,345.27,57,0,0,0,0,0
18.86,9.57,345.39,45,0,0,0,0,0
19.01,5.63,0.71,50,0,0,0,0,0
19.03,5.52,0.72,46,0,0,0,0,0
19.59,4.25,359.3,46,0,0,0,0,0
19.23,4.21,359.79,56,0,0,0,0,0
20.62,3.89,346.7,81,0,0,0,0,0
21.69,3.48,345.24,68,0,0,0,0,0
22.4,3.33,340.9,74,0,0,0,0,0
23.06,4.53,340.31,81,0,0,0,0,0
22.77,5.98,14.54,91,0,0,0,0,0
22.66,6.16,14.54,92,0,0,0,0,0
22.77,4.31,14.42,118,0,0,0,0,0
23.2,4.61,14.03,122,0,0,0,0,0
22.43,1.81,355.92,123,0,0,0,0,0
21.84,-2.34,357.73,119,0,0,0,0,0
20.69,-1.98,340.05,111,0,0,0,0,0
19.68,-2.24,341.38,112,0,0,0,0,0
17.9,-8.91,15.49,107,0,0,0,0,0
16.6,-8.66,17.27,84,0,0,0,0,0
14.89,-11.47,41.76,31295,0,0,0,0,0
